2013,A023791
2012,A023791
2011,A023791
2010,A023791
2009,A023791
2015,A029453
2014,A029453
2013,A029453
2012,A029453
2011,A029453
2010,A029453
2009,A029453
2008,A029453
2007,A029453
2016,A012219
2015,A012219
2014,A012219
2013,A012219
2012,A012219
2011,A012219
2010,A012219
2009,A012219
2008,A012219
2015,A029926
2014,A029926
2013,A029926
2012,A029926
2011,A029926
2010,A029926
2009,A029926
2008,A029926
2007,A029926
2015,A029365
2011,A029365
2015,A028738
2014,A028738
2013,A028738
2013,A028738
2012,A028738
2011,A028738
2010,A028738
2015,A029421
2014,A029421
2013,A029421
2012,A029421
2011,A029421
2010,A029421
2009,A029421
2008,A029421
2016,A030591
2015,A030591
2014,A030591
2013,A030591
2012,A030591
2011,A030591
2010,A030591
2009,A030591
2008,A030591
2015,A030082
2014,A030082
2013,A030082
2012,A030082
2011,A030082
2010,A030082
2009,A030082
2008,A030082
2007,A030082
2015,A001692
2014,A001692
2013,A001692
2012,A001692
2011,A001692
2010,A001692
2009,A001692
2015,A030052
2014,A030052
2013,A030052
2012,A030052
2011,A030052
2010,A030052
2009,A030052
2015,A029442
2015,A029442
2014,A029442
2013,A029442
2013,A029442
2013,A029442
2012,A029442
2011,A029442
2010,A029442
2015,A029986
2014,A029986
2013,A029986
2012,A029986
2011,A029986
2010,A029986
2009,A029986
2015,A029599
2014,A029599
2013,A029599
2012,A029599
2011,A029599
2010,A029599
2010,A029599
2015,A029264
2014,A029264
2013,A029264
2012,A029264
2012,A029264
2011,A029264
2010,A029264
2009,A029264
2008,A029264
2015,A029714
2014,A029714
2013,A029714
2012,A029714
2011,A029714
2010,A029714
2016,A026302
2015,A026302
2014,A026302
2013,A026302
2012,A026302
2011,A026302
2010,A026302
2009,A026302
2009,A026302
2013,A026076
2013,A026076
2012,A026076
2011,A026076
2010,A026076
2009,A026076
2008,A026076
2015,A029413
2014,A029413
2013,A029413
2012,A029413
2011,A029413
2010,A029413
2009,A029413
2008,A029413
2015,A027445
2015,A030568
2012,A030568
2011,A030568
2010,A030568
2015,A030482
2014,A030482
2013,A030482
2012,A030482
2011,A030482
2010,A030482
2015,A027455B
2014,A027455B
2013,A027455B
2012,A027455B
2011,A027455B
2010,A027455B
2010,A027455B
2009,A027455B
2008,A027455B
2015,A030357
2014,A030357
2013,A030357
2012,A030357
2011,A030357
2010,A030357
2009,A030357
2008,A030357
2015,A028821
2014,A028821
2013,A028821
2012,A028821
2015,A030176
2014,A030176
2013,A030176
2012,A030176
2011,A030176
2010,A030176
2008,A020330
2015,A017120
2014,A017120
2013,A017120
2012,A017120
2011,A017120
2010,A017120
2009,A017120
2008,A017120
2007,A017120
2015,A020349
2014,A020349
2013,A020349
2012,A020349
2011,A020349
2010,A020349
2009,A020349
2008,A020349
2007,A020349
2015,A009432
2014,A009432
2013,A009432
2012,A009432
2011,A009432
2010,A009432
2009,A009432
2008,A009432
2007,A009432
2015,A029845
2014,A029845
2011,A029845
2010,A029845
2009,A029845
2008,A029845
2007,A029845
2015,A029528
2014,A029528
2013,A029528
2012,A029528
2011,A029528
2010,A029528
2015,A028284
2014,A028284
2013,A028284
2012,A028284
2011,A028284
2010,A028284
2009,A028284
2008,A028284
2016,A027048
2015,A027048
2014,A027048
2013,A027048
2012,A027048
2011,A027048
2010,A027048
2009,A027048
2008,A027048
2016,A029375
2015,A029375
2014,A029375
2013,A029375
2012,A029375
2011,A029375
2015,A028991
2014,A028991
2013,A028991
2012,A028991
2011,A028991
2010,A028991
2015,A026590
2014,A026590
2013,A026590
2012,A026590
2011,A026590
2010,A026590
2009,A026590
2015,A029467
2014,A029467
2014,A029467
2013,A029467
2012,A029467
2011,A029467
2010,A029467
2009,A029467
2015,A027898
2014,A027898
2013,A027898
2015,A029593
2014,A029593
2013,A029593
2015,A018138
2014,A018138
2013,A018138
2012,A018138
2011,A018138
2010,A018138
2009,A018138
2015,A028320
2014,A028320
2013,A028320
2012,A028320
2012,A028320
2012,A028320
2011,A028320
2010,A028320
2009,A028320
2008,A028320
2015,A028319
2014,A028319
2013,A028319
2012,A028319
2012,A028319
2011,A028319
2010,A028319
2009,A028319
2008,A028319
2015,A029259
2014,A029259
2013,A029259
2012,A029259
2011,A029259
2010,A029259
2009,A029259
2015,A028115
2014,A028115
2013,A028115
2012,A028115
2015,A029241
2014,A029241
2013,A029241
2012,A029241
2011,A029241
2010,A029241
2009,A029241
2015,A025293
2015,A025293
2014,A025293
2013,A025293
2012,A025293
2011,A025293
2010,A025293
2009,A025293
2008,A025293
2015,A029958
2015,A029958
2014,A029958
2013,A029958
2012,A029958
2011,A029958
2011,A029958
2011,A029958
2010,A029958
2009,A029958
2015,A027800
2014,A027800
2013,A027800
2012,A027800
2011,A027800
2010,A027800
2009,A027800
2008,A027800
2016,A029238
2015,A029238
2014,A029238
2013,A029238
2012,A029238
2012,A029238
2011,A029238
2010,A029238
2009,A029238
2008,A029238
2015,A022265
2014,A022265
2013,A022265
2012,A022265
2011,A022265
2010,A022265
2015,A029208
2014,A029208
2013,A029208
2013,A029208
2012,A029208
2011,A029208
2011,A029208
2010,A029208
2009,A029208
2008,A029208
2007,A029208
2007,A029208
2015,A017634
2015,A017634
2014,A017634
2013,A017634
2012,A017634
2011,A017634
2010,A017634
2009,A017634
2008,A017634
2016,A029372
2015,A029372
2014,A029372
2013,A029372
2012,A029372
2011,A029372
2010,A029372
2009,A029372
2016,A027660
2015,A027660
2014,A027660
2013,A027660
2013,A027660
2012,A027660
2011,A027660
2010,A027660
2015,A021254
2014,A021254
2013,A021254
2012,A021254
2011,A021254
2010,A021254
2009,A021254
2014,A029103
2015,A025580A02
2014,A025580A02
2013,A025580A02
2012,A025580A02
2011,A025580A02
2010,A025580A02
2009,A025580A02
2008,A025580A02
2015,A025770
2014,A025770
2013,A025770
2012,A025770
2011,A025770
2010,A025770
2015,A013965B
2014,A013965B
2013,A013965B
2012,A013965B
2011,A013965B
2010,A013965B
2009,A013965B
2015,A028678
2014,A028678
2012,A028678
2011,A028678
2010,A028678
2015,A029993
2016,A030216
2015,A030216
2014,A030216
2012,A030216
2010,A027925
2015,A015841
2014,A015841
2012,A015841
2011,A015841
2011,A015841
2011,A015841
2009,A015841
2015,A029574
2015,A019145
2015,A019145
2015,A019145
2014,A019145
2014,A019145
2014,A019145
2013,A019145
2013,A019145
2012,A019145
2012,A019145
2011,A019145
2011,A019145
2010,A019145
2010,A019145
2010,A019145
2009,A019145
2009,A019145
2009,A019145
2008,A019145
2008,A019145
2015,A016072
2014,A016072
2013,A016072
2012,A016072
2011,A016072
2010,A016072
2009,A016072
2008,A016072
2016,A029742
2015,A029742
2014,A029742
2015,A026360
2014,A026360
2013,A026360
2012,A026360
2011,A026360
2010,A026360
2009,A026360
2015,A026560
2014,A026560
2013,A026560
2012,A026560
2011,A026560
2010,A026560
2009,A026560
2008,A026560
2015,A029903
2014,A029903
2013,A029903
2013,A029903
2012,A029903
2011,A029903
2010,A029903
2009,A029903
2008,A029903
2015,A026492
2014,A026492
2013,A026492
2012,A026492
2011,A026492
2010,A026492
2009,A026492
2015,A025911
2014,A025911
2013,A025911
2012,A025911
2011,A025911
2010,A025911
2009,A025911
2014,A026422
2013,A026422
2012,A026422
2011,A026422
2010,A026422
2009,A026422
2015,A025580A01
2014,A025580A01
2013,A025580A01
2012,A025580A01
2011,A025580A01
2010,A025580A01
2009,A025580A01
2008,A025580A01
2015,A024305A
2014,A024305A
2011,A024305A
2010,A024305A
2010,A024305A
2009,A024305A
2016,A029295
2015,A029295
2014,A029295
2013,A029295
2012,A029295
2011,A029295
2010,A029295
2009,A029295
2008,A029295
2007,A029295
2015,A029514
2014,A029514
2013,A029514
2012,A029514
2011,A029514
2010,A029514
2009,A029514
2008,A029514
2015,A029633
2014,A029633
2014,A029633
2013,A029633
2012,A029633
2011,A029633
2010,A029633
2010,A027889
2015,A029723
2014,A029723
2013,A029723
2012,A029723
2011,A029723
2010,A029723
2009,A029723
2008,A029723
2016,A029042
2015,A029042
2014,A029042
2013,A029042
2012,A029042
2011,A029042
2010,A029042
2009,A029042
2008,A029042
